dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason
radar_cns,openalex_radar_cns_T_ml_top350.csv,95,From Broca and Wernicke to the Neuromodulation Era: Insights of Brain Language Networks for Neurorehabilitation,https://doi.org/10.1155/2019/9894571,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,96,"The INTERSPEECH 2020 Computational Paralinguistics Challenge: Elderly Emotion, Breathing &amp; Masks",https://doi.org/10.21437/interspeech.2020-32,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,97,An abnormal periventricular magnetization transfer ratio gradient occurs early in multiple sclerosis,https://doi.org/10.1093/brain/aww296,T,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,98,"Simulation and Closed-Loop Testing of Camera, Radar, and Lidar Sensors for Highly Automated Verification and Validation of Data Fusion Systems",https://doi.org/10.2514/6.2020-0895,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,99,Neurofeedback Effects on Evoked and Induced EEG Gamma Band Reactivity to Drug-Related Cues in Cocaine Addiction,https://doi.org/10.1080/10874208.2010.501498,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,100,Guidelines on the use of multicolour flow cytometry in the diagnosis of haematological neoplasms,https://doi.org/10.1111/bjh.12789,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,101,Near real-time security system applied to SDN environments in IoT networks using convolutional neural network,https://doi.org/10.1016/j.compeleceng.2020.106738,T,0,False,CNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,102,TensorBeat,https://doi.org/10.1145/3078855,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,103,E-Prevention: Advanced Support System for Monitoring and Relapse Prevention in Patients with Psychotic Disorders Analyzing Long-Term Multimodal Data from Wearables and Video Captures,https://doi.org/10.3390/s22197544,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,104,WaveEar,https://doi.org/10.1145/3307334.3326073,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,105,Frequency and causes of failed MODIS cloud property retrievals for liquid phase clouds over global oceans,https://doi.org/10.1002/2015jd023161,T,0,False,MLP,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,106,ADMET-AI: a machine learning ADMET platform for evaluation of large-scale chemical libraries,https://doi.org/10.1093/bioinformatics/btae416,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,107,Adversarial Training in Affective Computing and Sentiment Analysis: Recent Advances and Perspectives [Review Article],https://doi.org/10.1109/mci.2019.2901088,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,108,From Treatment to Healing:Envisioning a Decolonial Digital Mental Health,https://doi.org/10.1145/3491102.3501982,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,109,Disrupted topological organization of structural networks revealed by probabilistic diffusion tractography in Tourette syndrome children,https://doi.org/10.1002/hbm.23643,T,0,False,Support Vector Machine,Kernel / instance-based,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,110,Activity recognition with smartphone sensors,https://doi.org/10.1109/tst.2014.6838194,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,111,Omics approaches open new horizons in major depressive disorder: from biomarkers to precision medicine,https://doi.org/10.3389/fpsyt.2024.1422939,T,5,True,CNN; DNN; MLP; RNN; Transformer; Random Forest; Ensemble,Deep learning; Ensemble / stacking; Tree-based ensemble,True,Ensemble,Ensemble / stacking,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,112,A Deep Learning Approach to Diagnosing Multiple Sclerosis from Smartphone Data,https://doi.org/10.1109/jbhi.2020.3021143,T,0,False,DNN; MLP,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,113,Computer-Aided Diagnosis and Prediction in Brain Disorders,https://doi.org/10.1007/978-1-0716-3195-9_15,T,10,True,Autoencoder; CNN; DNN; RNN; Transformer; Random Forest; Logistic Regression; Support Vector Machine; Cox Proportional Hazards; Random Survival Forest; Generalized Estimating Equations; Mixed-Effects Model; Ensemble; Federated Learning,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Probabilistic / statistical; Survival models; Tree-based ensemble,True,Support Vector Machine,Kernel / instance-based,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,114,Enhancing anti-EGFRvIII CAR T cell therapy against glioblastoma with a paracrine SIRPγ-derived CD47 blocker,https://doi.org/10.1038/s41467-024-54129-w,T,4,True,Linear Regression; k-Nearest Neighbors; Kaplan–Meier,Kernel / instance-based; Linear / GLM; Survival models,True,Linear Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,115,How 5G Wireless (and Concomitant Technologies) Will Revolutionize Healthcare?,https://doi.org/10.3390/fi9040093,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,116,Authentication and Authorization for Mobile IoT Devices Using Biofeatures: Recent Advances and Future Trends,https://doi.org/10.1155/2019/5452870,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,117,Robust GPS/INS/DVL Navigation and Positioning Method Using Adaptive Federated Strong Tracking Filter Based on Weighted Least Square Principle,https://doi.org/10.1109/access.2019.2897222,T,0,False,Kalman Filter,Probabilistic / statistical,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,118,Security Threats and Mitigation Techniques in UAV Communications: A Comprehensive Survey,https://doi.org/10.1109/access.2022.3215975,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,119,"A Survey on Machine Learning-Based Performance Improvement of Wireless Networks: PHY, MAC and Network Layer",https://doi.org/10.3390/electronics10030318,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,120,A Unified Airspace Risk Management Framework for UAS Operations,https://doi.org/10.3390/drones6070184,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,121,Improvement and Validation of NASA/MODIS NRT Global Flood Mapping,https://doi.org/10.3390/rs11020205,T,0,False,Random Forest,Tree-based ensemble,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,122,UltraSE,https://doi.org/10.1145/3447993.3448626,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,123,Radar-Based Non-Contact Continuous Identity Authentication,https://doi.org/10.3390/rs12142279,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,124,Visualizing Pharmacological Activities of Antidepressants: A Novel Approach,https://doi.org/10.2174/1874143600802010054,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,125,Radar Tracking with an Interacting Multiple Model and Probabilistic Data Association Filter for Civil Aviation Applications,https://doi.org/10.3390/s130506636,T,0,False,Kalman Filter,Probabilistic / statistical,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,126,A Night-Time Monitoring System (eNightLog) to Prevent Elderly Wandering in Hostels: A Three-Month Field Study,https://doi.org/10.3390/ijerph19042103,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,127,Review on artificial intelligence techniques for improving representative air traffic management capability,https://doi.org/10.23919/jsee.2022.000109,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,128,When Machine Learning Meets Spectrum Sharing Security: Methodologies and Challenges,https://doi.org/10.1109/ojcoms.2022.3146364,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,129,"Phytochemical and In Silico ADME/Tox Analysis of Eruca sativa Extract with Antioxidant, Antibacterial and Anticancer Potential against Caco-2 and HCT-116 Colorectal Carcinoma Cell Lines",https://doi.org/10.3390/molecules27041409,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,130,Snore-GANs: Improving Automatic Snore Sound Classification with Synthesized Data,https://doi.org/10.48550/arxiv.1903.12422,T,0,False,Ensemble,Ensemble / stacking,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,131,Design of a Cyberattack Resilient 77 GHz Automotive Radar Sensor,https://doi.org/10.3390/electronics9040573,T,0,False,Random Forest,Tree-based ensemble,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,132,Primary and Secondary Negative Symptoms in Schizophrenia,https://doi.org/10.3389/fpsyt.2021.766692,T,7,True,Mixed-Effects Model,Probabilistic / statistical,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,133,Radar Error Calculation and Correction System Based on ADS-B and Business Intelligent Tools,https://doi.org/10.1109/ccst.2018.8585728,T,2,True,Kalman Filter,Probabilistic / statistical,True,Kalman Filter,Probabilistic / statistical,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,134,"Cognitive, behavioral, and psychological manifestations of COVID-19 in post-acute rehabilitation setting: preliminary data of an observational study",https://doi.org/10.1007/s10072-021-05653-w,T,5,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,135,"Diagnostic Accuracy of PCR in gambiense Sleeping Sickness Diagnosis, Staging and Post-Treatment Follow-Up: A 2-year Longitudinal Study",https://doi.org/10.1371/journal.pntd.0000972,T,7,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,136,Role of MRI in multiple sclerosis II: brain and spinal cord atrophy,https://doi.org/10.2741/1262,T,3,True,Transformer,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,137,The potential of blood neurofilament light as a marker of neurodegeneration for Alzheimer's disease,https://doi.org/10.1093/brain/awad267,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,138,Wearable-derived sleep features predict relapse in Major Depressive Disorder.,https://doi.org/10.31234/osf.io/epftv,T,3,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,139,"Tuberculosis: Pathophysiology, Clinical Features, and Diagnosis",https://doi.org/10.4037/ccn2009968,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,140,Predicting Depressive Symptom Severity Through Individuals’ Nearby Bluetooth Device Count Data Collected by Mobile Phones: Preliminary Longitudinal Study,https://doi.org/10.2196/29840,T,7,True,XGBoost; LASSO; Linear Regression; Bayesian Regression; Mixed-Effects Model,Linear / GLM; Probabilistic / statistical; Tree-based ensemble,True,Linear Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,141,Perivenous demyelination: association with clinically defined acute disseminated encephalomyelitis and comparison with pathologically confirmed multiple sclerosis,https://doi.org/10.1093/brain/awp321,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,142,The Impact of Wearable Technologies in Health Research: Scoping Review,https://doi.org/10.2196/34384,T,8,True,DNN; Transformer; Random Forest; Logistic Regression; Kaplan–Meier; Decision Tree,Deep learning; Linear / GLM; Other classical ML; Survival models; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,143,Use of Nanoparticles in Tissue Engineering and Regenerative Medicine,https://doi.org/10.3389/fbioe.2019.00113,T,6,True,Transformer,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,144,"Sedentary behaviour and sleep problems among 42,489 community‐dwelling adults in six low‐ and middle‐income countries",https://doi.org/10.1111/jsr.12714,T,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,145,Defending Airports from UAS: A Survey on Cyber-Attacks and Counter-Drone Sensing Technologies,https://doi.org/10.3390/s20123537,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,146,"Smouldering‐Associated Worsening in Multiple Sclerosis: An International Consensus Statement on Definition, Biology, Clinical Implications, and Future Directions",https://doi.org/10.1002/ana.27034,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,147,National Institutes of Health Consensus Development Project on Criteria for Clinical Trials in Chronic Graft-versus-Host Disease: IIa. The 2020 Clinical Implementation and Early Diagnosis Working Group Report,https://doi.org/10.1016/j.jtct.2021.03.033,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,148,Ultrasound and Cystic Echinococcosis,https://doi.org/10.1055/a-0650-3807,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,149,Real-time monitoring of human blood-brain barrier disruption,https://doi.org/10.1371/journal.pone.0174072,T,5,True,Transformer,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,150,Phase II study of bryostatin 1 and vincristine for aggressive non‐Hodgkin lymphoma relapsing after an autologous stem cell transplant,https://doi.org/10.1002/ajh.21449,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,151,Digital Phenotyping in Health Using Machine Learning Approaches: Scoping Review,https://doi.org/10.2196/39618,T,4,True,Autoencoder; DNN; LSTM; Transformer; Gradient Boosting; Random Forest; Elastic Net; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Naive Bayes; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Probabilistic / statistical; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,152,Radiopharmaceuticals: navigating the frontier of precision medicine and therapeutic innovation,https://doi.org/10.1186/s40001-023-01627-0,T,6,True,Random Forest; Ensemble,Ensemble / stacking; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,153,"Accurate, low-energy trajectory mapping for mobile devices",https://doi.org/10.5555/1972457.1972485,T,1,True,Hidden Markov Model; Markov Model,Probabilistic / statistical,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,154,From smartphone data to clinically relevant predictions: A systematic review of digital phenotyping methods in depression,https://doi.org/10.1016/j.neubiorev.2024.105541,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,155,Digital endpoints in clinical trials of Alzheimer’s disease and other neurodegenerative diseases: challenges and opportunities,https://doi.org/10.3389/fneur.2023.1210974,T,3,True,Transformer; Generalized Estimating Equations,Deep learning; Probabilistic / statistical,True,,,False,primary_unclear
